fecha_compra,genero,categoria,id_producto,id_cliente,cantidad,precio_unidad,total_venta,descuento,valor_pagado
2025-05-07,Mujer,Camisetas,87019,5527288599,1.0,4515.258528335871,4515.258528335871,0.11247245847519334,4007.4163010028524
2025-06-21,Mujer,Camisetas,91826,2073696496,4.0,24.79425403000054,99.17701612000216,0.18464816280335572,80.86416230112496
2025-03-29,Mujer,Zapatos,72579,6024747651,3.0,3775.9444415966773,11327.833324790032,0.026414751567886065,11028.611421713282
2025-08-04,Mujer,Zapatos,16283,1540779020,3.0,36.77754383324168,110.33263149972504,0.9963763282630006,0.3998092384343235
2024-11-24,Hombre,Zapatos,50571,2117019467,4.0,137.57505916168117,550.3002366467247,0.01938790015938421,539.6310706009325
2024-12-04,nan,nan,27489,131853114,1.0,21.65397411135595,21.65397411135595,0.18692052967364758,17.606401800921844
2024-10-31,Mujer,nan,77143,7228654444,3.0,74.77511620913351,224.32534862740056,0.19874879195526968,179.74095658275996
2025-02-02,Mujer,Ropa interior,9249,9668221439,5.0,123.4381283763235,617.1906418816175,0.08413030132442739,565.2662072055002
2025-05-15,nan,Ropa interior,62173,1732503059,3.0,2818.524903266093,8455.574709798278,0.1437577243347342,7240.020531575347
2025-02-27,Hombre,Zapatos,23281,1301083683,2.0,11.617668408181494,23.235336816362988,0.01822779240097292,22.81180792050764
2025-04-26,Hombre,Zapatos,51724,7545495811,1.0,75.85807645456788,75.85807645456788,0.16341996842171397,63.461351995830434
2024-09-14,Hombre,nan,2253,8999218478,5.0,17.10978023555981,85.54890117779905,0.184441406997406,69.77014147748376
2025-07-12,Mujer,Ropa interior,29832,7268850367,5.0,133.79465957527452,668.9732978763726,0.046131691531530475,638.1124280559092
2025-07-19,Hombre,Camisetas,74668,4579346759,2.0,75.80620728208282,151.61241456416565,0.01079034382740598,149.9764644825151
2025-06-16,Mujer,Pantalones,92640,5512648069,3.0,45.521732602924864,136.5651978087746,0.19868738872977254,109.43141526478432
2025-02-28,Mujer,nan,16732,6842765243,3.0,2250.1770858103655,6750.5312574310965,0.1231835409341182,5918.976913954289
2025-07-26,Mujer,Pantalones,75299,3748132515,3.0,4580.62400873663,13741.872026209889,0.0064357549845951885,13653.43270481954
2024-12-08,Mujer,Camisetas,61574,6568518863,2.0,120.00834807388836,240.0166961477767,0.18161756179821295,196.42544900255496
2024-10-01,Hombre,nan,51065,4853138672,,38.41092719362839,,0.05976197608079832,
2025-03-04,Mujer,Zapatos,19244,2824312914,5.0,26.19303738422135,130.96518692110675,0.1752911916104106,108.00814324622579
2025-04-22,Mujer,Pantalones,2837,1317531357,5.0,71.15042076869568,355.7521038434784,0.1878261888543775,288.9325420016311
2025-02-28,Hombre,Camisetas,77721,2163884216,2.0,24.706161780366422,49.412323560732844,0.02246999978887254,48.302028660755475
2025-01-29,Mujer,Pantalones,67007,5108037293,2.0,18.953422956392494,37.90684591278499,1.0532064306740674,-2.016887969131149
2024-12-22,Mujer,Zapatos,11785,7666909577,5.0,132.87035647936762,664.3517823968381,0.10542694976181916,594.3112004099116
2025-01-04,Mujer,Camisetas,11747,6386921702,5.0,66.05191328814885,330.25956644074427,0.14573637241828957,282.1287352712331
2025-08-23,Mujer,Ropa interior,60585,9334505840,4.0,4025.8530429366865,16103.412171746746,0.04793650483623657,15331.470876295898
2025-07-08,Mujer,Zapatos,89342,7060860837,4.0,55.7851619096678,223.1406476386712,0.10839506251430467,198.953303188395
2024-12-29,Hombre,Ropa interior,82187,8253300065,5.0,140.58127979062803,702.9063989531402,0.026839451051812204,684.0407770644318
2025-07-21,nan,nan,55106,4916626739,1.0,35.808972146935474,35.808972146935474,0.10354593901224025,32.101098500917885
2025-03-13,Mujer,Pantalones,70097,7979525729,5.0,56.68626369872495,283.43131849362476,0.17962641292482717,232.51956744206072
2025-01-02,Mujer,Camisetas,42781,3850635803,,95.33408574378637,,0.018361559686366657,
2025-04-07,nan,Ropa interior,68176,4774863396,1.0,28.49739443057996,28.49739443057996,0.06402654293012999,26.672804782673584
2025-08-24,Mujer,Ropa interior,16804,8300924130,4.0,32.038963479072436,128.15585391628974,0.11687669771458582,113.17742091776093
2024-12-22,Hombre,Zapatos,43392,6842403177,2.0,44.059645995424624,88.11929199084925,0.12072558142290019,77.48103923067966
2025-04-24,Mujer,Camisetas,80060,2948054022,3.0,98.70127787965461,296.1038336389638,0.1071215549460949,264.3847305540582
2025-03-17,Mujer,Zapatos,72977,6738513999,3.0,59.797038978736154,179.39111693620845,0.000939562558545548,179.2225677593995
2025-08-25,Hombre,Pantalones,45475,9921228255,2.0,64.57409829343183,129.14819658686366,0.08840459188128158,117.73090297539845
2025-08-22,Hombre,Ropa interior,97038,281559942,4.0,102.431220873267,409.724883493068,0.05485220986348471,387.2505681974144
2024-10-15,Mujer,nan,15811,5822795607,3.0,13.536484408055188,40.60945322416556,1.3489632683347834,-14.171207522393322
2024-09-15,Hombre,nan,81463,1350830581,,2154.8503759045057,,0.06918140228262269,
2025-01-30,Mujer,nan,15745,2701244708,4.0,78.48183738718795,313.9273495487518,0.008564570001141969,311.23869678826856
2025-03-19,Hombre,Pantalones,86283,3760817122,5.0,49.51218577341437,247.56092886707188,0.14186847876742914,212.43983648644866
2025-05-12,Mujer,Camisetas,93842,1284752282,3.0,99.17731219818057,297.5319365945417,0.1738048591309037,245.81944026778243
2024-10-28,Mujer,Ropa interior,36656,4464066590,1.0,39.13434470003517,39.13434470003517,0.11050489619427253,34.80980800132691
2025-09-05,Mujer,Zapatos,22658,1991563753,2.0,127.67613720223979,255.35227440447957,0.0016728185664753648,254.92511637886403
2025-02-17,nan,nan,96019,95176070,3.0,149.34020880971272,448.02062642913813,0.03283977240622245,433.307731023912
2025-04-25,Mujer,Zapatos,29994,2851850750,2.0,31.477011640693412,62.954023281386824,0.06614168484390762,58.79013811385332
2025-06-09,Hombre,Ropa interior,84698,474761723,1.0,25.665469848859455,25.665469848859455,0.1508588004354619,21.793607854848005
2025-02-16,nan,nan,78993,914204138,5.0,73.88502763107988,369.4251381553994,0.1940977305880012,297.7205572172776
2024-10-29,Hombre,Zapatos,36807,1780683274,2.0,85.80014319127616,171.60028638255233,0.13523592675603527,148.39376262200682
2024-09-22,Hombre,Camisetas,44571,1120946822,1.0,20.659944667053026,20.659944667053026,0.15840930729773417,17.38721714353564
2025-03-30,Mujer,Pantalones,10897,167620381,1.0,86.88340244596124,86.88340244596124,0.04128961939614691,83.29601982712524
2025-03-21,Mujer,Pantalones,34097,7738112364,3.0,85.02034065082304,255.06102195246913,0.1940967405802169,205.55450894243575
2024-12-08,Hombre,Pantalones,11714,6767689178,5.0,72.79299180710218,363.9649590355109,0.016012462449965105,358.1369837958517
2025-01-17,Hombre,Ropa interior,93551,1965169577,2.0,149.93731106288726,299.8746221257745,1.0986865626669449,-29.59359568864166
2024-10-24,Hombre,Zapatos,65147,1830938910,3.0,56.92683887505557,170.7805166251667,0.12177706643421504,149.98336630643422
2025-06-13,Mujer,nan,51113,34109642,5.0,25.88567605650172,129.42838028250858,0.04823939632067362,123.18483335091778
2025-04-23,Mujer,Camisetas,3837,9663146537,2.0,4213.887347282467,8427.774694564934,0.06283319192129792,7898.230709711878
2024-11-03,Mujer,Zapatos,72713,988551511,,43.81930997711851,,0.060102712543776485,
2024-11-19,Mujer,Camisetas,50768,884473624,1.0,84.80280042224706,84.80280042224706,0.12203971687855104,74.45349066820776
2025-04-05,Hombre,Pantalones,9647,2763318914,4.0,48.709207895155195,194.83683158062078,0.1253092841767922,170.42196768397898
2024-12-30,Hombre,Pantalones,22018,3489327552,2.0,3378.482965629514,6756.965931259028,0.05628396288403306,6376.6571115753695
2025-05-14,Hombre,Camisetas,76076,2497138253,,146.51368267091863,,0.0896355701844212,
2025-01-06,Mujer,Pantalones,61379,6555424590,5.0,52.85054827476523,264.25274137382615,0.1357820507462046,228.3719622347816
2024-09-26,Hombre,Ropa interior,66022,6112426142,4.0,75.17386457009654,300.69545828038616,0.17712451465573795,247.43492117328805
2025-04-04,Mujer,Ropa interior,6988,2356055595,1.0,74.9111771412847,74.9111771412847,0.19234901601554438,60.50208592959245
2024-12-31,nan,Pantalones,78808,7790023257,2.0,149.5415060346593,299.0830120693186,0.04391121582676425,285.949913376224
2024-10-18,Hombre,Pantalones,53183,5563819445,1.0,2736.8295321118985,2736.8295321118985,0.08733595544090383,2497.805910046024
2024-10-04,Mujer,Ropa interior,46556,2822260825,4.0,58.226945813486225,232.9077832539449,1.338805607142937,-78.9104629136684
2024-10-30,nan,Ropa interior,42237,3380431369,4.0,95.48361494663314,381.93445978653256,0.9051569314847993,36.22383613785029
2025-04-24,Mujer,Camisetas,35622,8330033036,4.0,66.4957878919177,265.9831515676708,0.10529923728970157,237.97532857568396
2025-04-23,Hombre,Ropa interior,56299,5906066671,4.0,125.1246360923919,500.4985443695676,0.16132809885881283,419.75406572482206
2025-09-02,Mujer,Pantalones,50241,2171612848,3.0,122.25739111100543,366.7721733330163,0.1780305672545902,301.47551526134055
2024-12-11,Hombre,Pantalones,97849,3303658298,5.0,124.65308188049873,623.2654094024937,0.096076193727455,563.3844411851181
2025-05-10,Mujer,Camisetas,89786,8009115452,4.0,142.68726908382177,570.7490763352871,0.15148997495154662,484.2863130576361
2024-10-30,Mujer,Zapatos,45646,6781066220,3.0,81.67408949472176,245.02226848416527,0.06360412825766426,229.43784069351457
2025-02-11,Mujer,Ropa interior,26038,3610351886,4.0,3486.9033481223046,13947.613392489218,0.5225272047154678,6659.605954059804
2025-02-25,Mujer,Pantalones,50586,6439844789,1.0,55.32786451389821,55.32786451389821,0.05997632583352335,52.009502484139624
2025-02-21,Mujer,Ropa interior,90447,742836850,,145.57005537216244,,0.12878303818800504,
2024-11-06,Mujer,Ropa interior,64054,2695074644,4.0,51.794302284715094,207.17720913886038,1.4533702764612926,-93.92798858376416
2025-04-06,Mujer,nan,98862,1007980722,4.0,131.84532067398652,527.3812826959461,0.9241558187924656,39.998801570253285
2025-08-07,Mujer,Ropa interior,17594,968200790,1.0,103.13736074300424,103.13736074300424,0.0512166147978594,97.85501426656192
2025-08-12,Mujer,Ropa interior,59351,2158048613,4.0,68.67687025224568,274.7074810089827,0.07718683163005276,253.50368092482643
2024-10-25,Mujer,Ropa interior,79170,6965172462,,80.98380880688946,,0.6636563337868678,
2024-09-24,Mujer,nan,40206,3754542298,4.0,67.63493447025974,270.53973788103895,1.32365869931873,-87.56253967660722
2025-04-27,Hombre,Camisetas,37644,136720334,4.0,142.68826289669568,570.7530515867827,0.1200069877629687,502.2586971093306
2024-11-02,Hombre,Pantalones,44280,8103928396,2.0,2228.0332606118086,4456.066521223617,1.042962111929469,-191.44202864996845
2025-06-28,Mujer,Pantalones,88952,5347805196,,23.824775160875266,,0.05539460036890338,
2025-06-05,Mujer,Camisetas,36816,9236377956,3.0,88.16538318272237,264.49614954816707,0.17536182868371347,218.11362108359953
2025-05-31,Mujer,Camisetas,77852,9637798738,,3762.4140332959005,,0.6718711049242382,
2025-07-23,nan,Zapatos,97167,5009925361,2.0,53.78456244816061,107.56912489632121,1.3510181441955778,-37.75871459384899
2025-03-23,Mujer,Pantalones,76266,6422752346,5.0,31.005017302161452,155.02508651080726,0.022438717669170362,151.54652236295254
2024-12-11,Mujer,Camisetas,36603,9187736476,3.0,144.71807858960437,434.1542357688131,0.06810436844375001,404.58643573459915
2025-03-26,Mujer,Ropa interior,80137,1641640166,2.0,12.950912529261371,25.901825058522743,0.004923547089295344,25.774296203148417
2025-04-23,nan,Camisetas,31981,9151689623,3.0,96.09072799175675,288.27218397527025,1.048293154012786,-13.921572978319906
2025-06-06,Hombre,Zapatos,60945,2791762060,3.0,21.151645606525253,63.454936819575764,0.07602280451640574,58.630914562140276
2024-11-05,Hombre,Pantalones,37780,7166003180,4.0,4801.6304108218255,19206.521643287302,1.4462941772866647,-8571.758775329425
2024-11-01,Hombre,Pantalones,97477,2015085061,,89.01741249278211,,0.06071738224372425,
2025-07-18,Hombre,Pantalones,42283,7720221622,5.0,90.94022068521204,454.7011034260602,1.194526121308582,-88.45124200420389
2025-05-23,Mujer,Pantalones,30381,6574513829,2.0,89.23659666280689,178.47319332561378,0.14406808360080778,152.7609023890761
2024-09-28,Hombre,Zapatos,39177,5768535221,2.0,49.355003137905214,98.71000627581043,0.047567602091209166,94.01460797486192
2025-03-16,Mujer,Zapatos,50315,8660478376,,54.68633166478006,,0.14224152519758315,
2025-05-09,Mujer,Ropa interior,21008,1399984587,3.0,50.15520645242199,150.46561935726598,0.13543557502971512,130.08722167741243
2024-09-16,Hombre,Pantalones,76011,4325084946,,55.64529785663968,,0.15036418323738449,
2025-01-24,Hombre,Zapatos,50948,8439928322,,94.22588903856295,,1.0670980769567318,
2024-10-15,Hombre,Pantalones,87895,3679253824,,148.65905463706582,,0.06023839819309083,
2025-04-11,Hombre,Zapatos,16350,6575142886,2.0,120.73357548619117,241.46715097238234,0.6479668434920668,85.0044433497854
2025-05-29,Mujer,Camisetas,69342,3055911597,3.0,73.97044203662223,221.9113261098667,0.04699694190364456,211.48217240892058
2024-10-23,Mujer,Pantalones,10300,753145651,2.0,100.72547326310408,201.45094652620816,1.444850228356558,-89.61549956482847
2025-09-03,Mujer,Ropa interior,27077,5908036357,5.0,130.99596109340706,654.9798054670352,0.1415388825242216,562.274695725299
2024-09-22,Mujer,Ropa interior,35504,5668982682,4.0,35.1596146989977,140.6384587959908,0.04038260768386133,134.9591110891694
2024-10-11,Mujer,Camisetas,61089,7680868700,1.0,108.0644750119648,108.0644750119648,0.01455211291121692,106.49190856989931
2024-12-24,Mujer,nan,75389,7523891714,5.0,3151.694185004818,15758.470925024089,0.059650079513222036,14818.476881339604
2025-05-24,nan,Zapatos,72126,689522965,5.0,87.54507401372776,437.72537006863877,0.014597779079160645,431.33555181903296
2025-03-24,Hombre,Pantalones,350,5060061646,5.0,74.83700366393249,374.18501831966245,0.06994166353987044,348.01389566668837
2025-05-31,Mujer,Pantalones,56579,3101583881,5.0,27.00500916343015,135.02504581715075,0.15553817717198923,114.02349631818679
2025-02-16,Hombre,Pantalones,44240,6812325533,4.0,147.73486342821676,590.939453712867,0.08732595839023183,539.3350995667909
2024-10-03,Mujer,Zapatos,24572,4377203747,2.0,28.24569024818875,56.4913804963775,0.13063901423195975,49.111402235728185
2024-12-24,Hombre,Zapatos,98009,1449061132,1.0,139.66796671827097,139.66796671827097,0.10460593446471891,125.05786854491899
2025-07-05,Hombre,Ropa interior,71058,8151920510,2.0,2465.5024382005763,4931.004876401153,0.14305012605486356,4225.624007254821
2024-12-26,Mujer,Pantalones,67157,9778669625,5.0,104.06453024333331,520.3226512166666,0.032249617881723605,503.54244453972376
2025-01-17,Mujer,Ropa interior,19391,1031665697,3.0,115.38249036383685,346.14747109151057,0.04637465931182849,330.09500004799077
2025-07-11,nan,Zapatos,2737,2835077210,5.0,94.18595681196956,470.9297840598478,0.17170361534993775,390.0694375608065
2024-11-30,Mujer,Camisetas,59392,3581852084,3.0,25.26603047462565,75.79809142387695,0.10778507298491785,67.6281886076369
2025-01-24,Mujer,Zapatos,26461,484495298,1.0,55.10912377490042,55.10912377490042,0.046492983504886044,52.54693619226525
2024-10-22,Mujer,Zapatos,74910,8326080269,1.0,2560.341424299256,2560.341424299256,0.5920777496142646,1044.4202355559714
2025-08-29,Hombre,Camisetas,36177,1993280297,1.0,147.67414889381732,147.67414889381732,0.04971202617920805,140.3329677380156
2025-05-07,Mujer,Zapatos,83290,2903762174,2.0,43.58836811543577,87.17673623087154,0.08268227852671145,79.96876504478097
2024-12-27,Hombre,Camisetas,70425,1629591475,1.0,43.81463153567091,43.81463153567091,0.05330610129203757,41.47904434895713
2025-06-01,Hombre,Pantalones,28321,132606313,5.0,10.25011825516328,51.2505912758164,0.13282681709886196,44.443138362215
2024-12-29,Mujer,Pantalones,37397,9923006507,2.0,118.94273692710809,237.88547385421617,1.075969850415491,-18.072123864723018
2025-07-20,nan,Zapatos,58885,9990384325,3.0,77.11405032444799,231.34215097334396,0.18859932365019563,187.71117776798985
2024-10-12,Hombre,Pantalones,96220,1836650554,4.0,3851.5624688124844,15406.249875249938,0.010030299823763956,15251.720569841356
2025-02-05,Mujer,Ropa interior,9304,5163471862,5.0,59.42166956896536,297.1083478448268,0.11165648418990451,263.9342743010023
2025-04-30,Hombre,Pantalones,66734,6763975672,1.0,148.94298899267477,148.94298899267477,0.10578111140971416,133.18763408034482
2025-05-28,Mujer,Camisetas,20568,7338338997,4.0,96.13936108036987,384.55744432147947,0.1441632123925789,329.11840779861467
2025-01-18,nan,Zapatos,13772,4131273277,3.0,48.719780684865945,146.15934205459783,0.1499687587079566,124.24000695309816
2025-07-28,Mujer,Pantalones,92264,9008003679,3.0,55.25581810777224,165.7674543233167,0.8179984396172874,30.169935347513686
2024-10-07,nan,Zapatos,56016,2429626733,4.0,33.09067961138865,132.3627184455546,0.04946250617480519,125.81572666712736
2025-01-16,Hombre,Ropa interior,40939,7245517018,4.0,112.66389515076165,450.6555806030466,0.1136070327537921,399.45793729679707
2025-01-14,Mujer,Pantalones,54188,4253995834,4.0,79.87278272076432,319.4911308830573,0.06400569897681443,299.0418777339943
2024-12-27,Hombre,Pantalones,37022,72511273,5.0,77.47815570986906,387.39077854934527,0.08894382359396023,352.93476148012536
2025-05-26,Mujer,Zapatos,77039,4821966716,3.0,132.4746253664142,397.42387609924253,0.1310797607467572,345.32964950510495
2024-10-24,Mujer,Zapatos,45727,62416316,,74.55763551477679,,0.06239918004107819,
2025-01-13,nan,Camisetas,89944,7795827781,1.0,87.29717650472391,87.29717650472391,0.14286898456555616,74.82511754205387
2025-08-22,Mujer,Pantalones,43411,4036615483,4.0,2862.9267578039703,11451.707031215881,0.0415228077473397,10976.200001779845
2025-07-20,Hombre,Ropa interior,39882,3816811705,5.0,74.47592519214034,372.3796259607017,0.7134358070852419,106.71066697132798
2024-12-21,Mujer,Ropa interior,40697,5078992073,3.0,148.99336715864771,446.9801014759431,0.026821341099309115,434.99149570965307
2024-10-07,Hombre,nan,381,8307100813,2.0,2846.7409929061305,5693.481985812261,0.19153298086184398,4602.992409586428
2025-02-01,nan,Pantalones,79807,6203860408,3.0,24.03682221613451,72.11046664840353,0.13427022513625061,62.42817805684229
2024-11-05,Hombre,Camisetas,31347,9460278161,5.0,40.839653867213,204.198269336065,0.041236486589415366,195.77785014100652
2025-05-24,Hombre,Camisetas,72547,6937317388,2.0,36.881194164479716,73.76238832895943,0.14645892900491572,62.95922793345534
2025-04-12,Hombre,Zapatos,98855,9927671543,1.0,100.06863692043675,100.06863692043675,0.1076611938208088,89.29512800556147
2024-11-25,Mujer,nan,69879,108854737,2.0,127.6274603159798,255.2549206319596,0.0413339167855082,244.70423498346668
2024-11-03,Hombre,Zapatos,46733,6446104574,4.0,116.44171160699102,465.7668464279641,0.19841290707274428,373.3526924100873
2024-09-07,Mujer,Pantalones,91482,6573685456,2.0,116.14049697238947,232.28099394477894,1.271150658487202,-62.98314446218861
2025-06-17,Mujer,Camisetas,10004,6168211269,4.0,32.029833879135666,128.11933551654266,0.18463977712614904,104.46340996121792
2025-08-17,Hombre,Zapatos,24401,3333486452,,63.56925621479052,,0.9825194666936252,
2025-07-29,Hombre,nan,98494,9851106700,5.0,87.85407766892511,439.2703883446256,0.05854374947748597,413.55385277649987
2025-04-25,Hombre,Pantalones,28408,3775613214,1.0,80.95114977171521,80.95114977171521,0.11837622874415231,71.36845794923651
2025-07-23,Mujer,Zapatos,88784,366268983,,58.51570276638052,,0.050257075933803776,
2024-09-06,Hombre,nan,83001,1594825707,,84.82988585563461,,0.05670658592726348,
2025-01-13,Hombre,Pantalones,59720,966090725,5.0,62.78188382425647,313.9094191212823,0.11159384741453582,278.8790593018764
2024-12-03,nan,Zapatos,57971,4513348288,4.0,13.815909185566287,55.26363674226515,0.15475734409110475,46.711183095216604
2025-05-27,Mujer,Zapatos,27136,2930250895,4.0,11.571222611739584,46.284890446958336,0.15750829963545906,38.994636053844424
2025-04-04,Mujer,Camisetas,64538,2411968394,3.0,116.97804479030628,350.93413437091885,0.14398045590563097,300.406477711346
2024-12-27,Hombre,Zapatos,5779,1194342250,,15.175784124827407,,0.19314395651412786,
2024-10-20,nan,Zapatos,21664,2928020123,2.0,52.628724462929966,105.25744892585993,0.18074678105796244,86.23250385013787
2024-12-05,nan,Camisetas,78000,3017253708,3.0,47.55584442434069,142.66753327302206,0.07863603749479167,131.44872377727526
2024-12-28,Hombre,Pantalones,64031,743797636,2.0,127.20860883974944,254.4172176794989,0.11199735876999602,225.92316127378388
2025-07-22,Hombre,Ropa interior,24600,5240384311,3.0,3473.0248870648848,10419.074661194654,0.044680397258171745,9953.546266269926
2025-05-20,Hombre,Ropa interior,85211,6172954275,1.0,64.44532163206213,64.44532163206213,0.13437606175679812,55.78541311249543
2024-11-03,nan,Pantalones,6823,7486108370,4.0,4474.416899441226,17897.667597764903,0.04232069987727458,17140.22577885667
2025-05-26,Hombre,Ropa interior,74359,7250182782,4.0,3846.0288336106023,15384.11533444241,0.1530420176442546,13029.699283987426
2025-06-16,Mujer,Ropa interior,18263,6060802094,4.0,70.55182123396793,282.2072849358717,0.14321295080947655,241.79154692027478
2025-01-21,Hombre,Zapatos,83248,9627545054,1.0,4177.395632628235,4177.395632628235,0.01501922712940902,4114.65437881239
2025-05-27,Mujer,Zapatos,44066,2886206059,3.0,131.59672822216254,394.7901846664876,0.009517318646927465,391.0328406803373
2024-12-07,nan,Camisetas,62562,1903023942,5.0,28.55352038852315,142.76760194261576,0.033263582893146904,138.01863998094174
2024-10-29,Hombre,Zapatos,87084,6892931925,3.0,113.75858752982286,341.27576258946857,0.04669503255643151,325.33987974463236
2024-12-01,nan,Ropa interior,98540,1086615565,3.0,44.05405963939646,132.1621789181894,0.07800330639421792,121.85309198230642
2024-11-27,Hombre,Zapatos,62145,5742615056,3.0,145.12594213929503,435.3778264178851,0.17955331773033595,357.20429321833154
2025-01-11,nan,Ropa interior,5476,5211740790,5.0,38.90964411197176,194.5482205598588,1.1132589902045429,-22.034335006700296
2025-03-14,Hombre,Pantalones,74696,1962349415,2.0,2596.7294025649285,5193.458805129857,0.09853956594326568,4681.6976287281295
2025-02-28,Mujer,nan,95440,4200525268,1.0,84.22284203805111,84.22284203805111,0.08775311689656812,76.83202513532481
2024-11-18,Mujer,Camisetas,23956,2677519987,1.0,78.32910762150098,78.32910762150098,0.01853279871360518,76.8774500365354
2025-08-26,Mujer,Pantalones,68577,7184128399,2.0,139.13470244299396,278.2694048859879,0.008010430219458487,276.0403472359385
2025-08-01,Hombre,Camisetas,54737,1338985444,5.0,2563.393610980989,12816.968054904944,0.10580667636623814,11460.847263923204
2024-09-13,Hombre,Camisetas,20060,6180565901,4.0,19.89890723066391,79.59562892265564,0.16476461781438823,66.48108554351842
2024-11-08,Mujer,Camisetas,84601,4332789711,5.0,65.23975695597849,326.19878477989243,1.3232554486158268,-105.44553451196165
2025-06-30,Mujer,Pantalones,27090,5039299818,4.0,37.75417098824654,151.01668395298617,0.18379875536373658,123.26000540326854
2024-10-28,Mujer,nan,74133,2015611265,5.0,144.06265761981706,720.3132880990853,0.14868021333799603,613.2169547543199
2025-01-21,Mujer,Pantalones,30701,190885928,3.0,100.56069560669708,301.68208682009123,0.023846894590987634,294.4879058957033
2025-03-23,Hombre,Camisetas,50493,5778197015,5.0,52.15373880603378,260.7686940301689,0.15100184571776465,221.39213992620236
2024-10-05,Mujer,Pantalones,43975,6938705224,2.0,103.80126698109537,207.60253396219073,0.09187561421513682,188.52892364179567
2025-01-08,Mujer,Zapatos,72370,2045386242,5.0,45.378020352460595,226.89010176230298,0.12639285860545973,198.21281321128185
2025-06-26,Mujer,nan,51847,4342871992,2.0,84.16300745574472,168.32601491148944,0.16716616533235407,140.1876004730591
2025-03-31,Hombre,Pantalones,21590,6112034460,3.0,147.29968206633782,441.89904619901347,0.10782093366033625,394.2530784542238
2025-08-23,Mujer,Zapatos,95666,17556803,2.0,42.15155221207122,84.30310442414245,0.06631178334100576,78.71281522859454
2025-04-28,Hombre,Ropa interior,23772,3063246057,1.0,2072.4122869316034,2072.4122869316034,0.10415191232575072,1856.5665841202945
2024-12-11,nan,Ropa interior,90789,3618401683,5.0,4707.4707366585935,23537.353683292968,0.12450731766394552,20606.780911278573
2025-05-25,Hombre,Zapatos,3499,825245685,1.0,100.97326359974171,100.97326359974171,0.12827194573247208,88.02122661084503
2025-07-19,Hombre,Ropa interior,72366,411996906,5.0,39.35659455142089,196.78297275710446,1.0729983097264273,-14.364824394210215
2025-06-29,Hombre,Ropa interior,13317,3973622152,5.0,2213.521110297464,11067.60555148732,0.06396728935235545,10359.640824737597
2024-09-29,Hombre,nan,13321,4240588954,5.0,84.26096917518144,421.30484587590723,0.18358059954043726,343.96144968071667
2025-08-20,Mujer,nan,99254,6304713592,5.0,54.01049036352798,270.0524518176399,0.1701969820172182,224.09033953192736
2024-10-13,Mujer,nan,57635,3681554263,5.0,75.27667554184598,376.3833777092299,1.351477688520602,-132.29035959481675
2024-10-02,Mujer,Zapatos,55477,2918483831,3.0,3559.0697531136866,10677.20925934106,0.18436617530371982,8708.693025278886
2025-07-11,Mujer,Camisetas,23910,8228979350,,89.37135514760955,,0.543746829296671,
2025-02-18,nan,Pantalones,43570,4546031170,5.0,3191.7378091665587,15958.689045832794,0.08371639296433382,14622.685162476246
2024-12-27,Hombre,Camisetas,70257,6765191725,1.0,70.9955189192006,70.9955189192006,1.3642784502017387,-25.86213760315461
2025-05-04,Mujer,Camisetas,49899,8786647646,5.0,106.41296301666934,532.0648150833467,0.0037859799232521363,530.0504283755723
2025-07-27,Hombre,Pantalones,3887,7788134660,2.0,125.07469549219687,250.14939098439373,0.15162578307040223,212.22029369180083
2025-01-01,Hombre,Camisetas,11195,5432079959,2.0,98.95268776664871,197.90537553329742,0.12256652131998572,173.64880210365575
2025-06-20,Mujer,Ropa interior,95720,1567177059,4.0,99.07181120596863,396.2872448238745,0.04331611098061608,379.121622546881
2025-08-03,Hombre,Camisetas,70294,2563191356,4.0,3896.3438945379785,15585.375578151914,0.8684000730050405,2051.0342882738164
2025-03-24,Hombre,Zapatos,31927,434925282,3.0,80.19381348937824,240.58144046813473,0.17740198108777025,197.90181631613817
2024-11-15,nan,Camisetas,23595,5108520002,4.0,3844.7752457939882,15379.100983175953,0.7641109098028276,3627.762138971815
2024-12-18,Hombre,Zapatos,15198,5721364229,,87.08404356567473,,1.1846804793493335,
2025-07-27,Hombre,Ropa interior,44872,3416334223,3.0,35.530330371961185,106.59099111588355,0.12621420803707192,93.13769358830574
2024-09-14,nan,Camisetas,46616,7397200720,3.0,135.7777813188306,407.3333439564918,0.12527600372784908,356.30425044052106
2025-02-20,nan,Camisetas,59497,284736457,3.0,97.98007893851012,293.94023681553034,0.16382277636783993,245.78613113418982
2024-11-11,Hombre,nan,89963,6952971816,,143.39428493849434,,0.01632069865121206,
2025-04-04,Hombre,Pantalones,40209,1738518736,1.0,80.81506211612907,80.81506211612907,0.07228576385334716,74.97328362020897
2025-05-26,Mujer,Ropa interior,88134,9265288407,4.0,3788.751892508495,15155.00757003398,0.04987219841534978,14399.194025515118
2025-01-09,Mujer,Zapatos,88011,827614155,,146.92647474081784,,0.19162181028476594,
2025-03-06,Hombre,Camisetas,78798,5375747056,4.0,100.32099227851455,401.2839691140582,0.08635628209357633,366.6305774776146
2025-08-03,Mujer,Pantalones,86794,7606493109,4.0,21.15722145244437,84.62888580977749,0.06728366986035454,78.93474379630278
2024-11-12,Hombre,Camisetas,8920,9440711302,1.0,4846.893366214839,4846.893366214839,0.6573543556826299,1660.7669004042705
2025-08-04,Mujer,Camisetas,49410,7144673534,4.0,147.310763893407,589.243055573628,0.1916056047157782,476.34078358587016
